"Stazione","ParamNome","ParamUdm","Data","Ora","Media","Validit√†"
"La_Martella","NO2","µg/m≥","01/01/2021","01","4.65","1"
"La_Martella","NO2","µg/m≥","01/01/2021","02","5.06","1"
"La_Martella","NO2","µg/m≥","01/01/2021","03","4.62","1"
"La_Martella","NO2","µg/m≥","01/01/2021","04","4.60","1"
"La_Martella","NO2","µg/m≥","01/01/2021","05","4.71","1"
"La_Martella","NO2","µg/m≥","01/01/2021","06","4.24","1"
"La_Martella","NO2","µg/m≥","01/01/2021","07","3.95","1"
"La_Martella","NO2","µg/m≥","01/01/2021","08","3.77","1"
"La_Martella","NO2","µg/m≥","01/01/2021","09","2.88","1"
"La_Martella","NO2","µg/m≥","01/01/2021","10","2.86","1"
"La_Martella","NO2","µg/m≥","01/01/2021","11","2.53","1"
"La_Martella","NO2","µg/m≥","01/01/2021","12","2.03","1"
"La_Martella","NO2","µg/m≥","01/01/2021","13","2.20","1"
"La_Martella","NO2","µg/m≥","01/01/2021","14","2.21","1"
"La_Martella","NO2","µg/m≥","01/01/2021","15","1.91","1"
"La_Martella","NO2","µg/m≥","01/01/2021","16","2.10","-99"
"La_Martella","NO2","µg/m≥","01/01/2021","17","1.88","1"
"La_Martella","NO2","µg/m≥","01/01/2021","18","2.23","1"
"La_Martella","NO2","µg/m≥","01/01/2021","19","3.38","1"
"La_Martella","NO2","µg/m≥","01/01/2021","20","5.93","1"
"La_Martella","NO2","µg/m≥","01/01/2021","21","7.67","1"
"La_Martella","NO2","µg/m≥","01/01/2021","22","7.48","1"
"La_Martella","NO2","µg/m≥","01/01/2021","23","13.58","1"
"La_Martella","NO2","µg/m≥","01/01/2021","24","6.56","1"
"La_Martella","NO2","µg/m≥","02/01/2021","01","2.71","1"
"La_Martella","NO2","µg/m≥","02/01/2021","02","2.62","1"
"La_Martella","NO2","µg/m≥","02/01/2021","03","2.29","1"
"La_Martella","NO2","µg/m≥","02/01/2021","04","2.61","1"
"La_Martella","NO2","µg/m≥","02/01/2021","05","2.05","1"
"La_Martella","NO2","µg/m≥","02/01/2021","06","2.42","1"
"La_Martella","NO2","µg/m≥","02/01/2021","07","3.12","1"
"La_Martella","NO2","µg/m≥","02/01/2021","08","2.54","1"
"La_Martella","NO2","µg/m≥","02/01/2021","09","2.32","1"
"La_Martella","NO2","µg/m≥","02/01/2021","10","2.22","1"
"La_Martella","NO2","µg/m≥","02/01/2021","11","1.98","1"
"La_Martella","NO2","µg/m≥","02/01/2021","12","2.34","1"
"La_Martella","NO2","µg/m≥","02/01/2021","13","2.16","1"
"La_Martella","NO2","µg/m≥","02/01/2021","14","2.26","1"
"La_Martella","NO2","µg/m≥","02/01/2021","15","1.96","-99"
"La_Martella","NO2","µg/m≥","02/01/2021","16","1.95","1"
"La_Martella","NO2","µg/m≥","02/01/2021","17","1.88","1"
"La_Martella","NO2","µg/m≥","02/01/2021","18","2.18","1"
"La_Martella","NO2","µg/m≥","02/01/2021","19","2.01","1"
"La_Martella","NO2","µg/m≥","02/01/2021","20","2.54","1"
"La_Martella","NO2","µg/m≥","02/01/2021","21","2.79","1"
"La_Martella","NO2","µg/m≥","02/01/2021","22","2.65","1"
"La_Martella","NO2","µg/m≥","02/01/2021","23","2.80","1"
"La_Martella","NO2","µg/m≥","02/01/2021","24","2.84","1"
"La_Martella","NO2","µg/m≥","03/01/2021","01","3.18","1"
"La_Martella","NO2","µg/m≥","03/01/2021","02","2.59","1"
"La_Martella","NO2","µg/m≥","03/01/2021","03","2.51","1"
"La_Martella","NO2","µg/m≥","03/01/2021","04","2.55","1"
"La_Martella","NO2","µg/m≥","03/01/2021","05","2.57","1"
"La_Martella","NO2","µg/m≥","03/01/2021","06","2.55","1"
"La_Martella","NO2","µg/m≥","03/01/2021","07","3.39","1"
"La_Martella","NO2","µg/m≥","03/01/2021","08","2.56","1"
"La_Martella","NO2","µg/m≥","03/01/2021","09","2.48","1"
"La_Martella","NO2","µg/m≥","03/01/2021","10","3.16","1"
"La_Martella","NO2","µg/m≥","03/01/2021","11","3.25","1"
"La_Martella","NO2","µg/m≥","03/01/2021","12","2.74","1"
"La_Martella","NO2","µg/m≥","03/01/2021","13","2.52","1"
"La_Martella","NO2","µg/m≥","03/01/2021","14","1.86","-99"
"La_Martella","NO2","µg/m≥","03/01/2021","15","2.40","1"
"La_Martella","NO2","µg/m≥","03/01/2021","16","3.37","1"
"La_Martella","NO2","µg/m≥","03/01/2021","17","3.80","1"
"La_Martella","NO2","µg/m≥","03/01/2021","18","4.41","1"
"La_Martella","NO2","µg/m≥","03/01/2021","19","6.29","1"
"La_Martella","NO2","µg/m≥","03/01/2021","20","6.19","1"
"La_Martella","NO2","µg/m≥","03/01/2021","21","4.54","1"
"La_Martella","NO2","µg/m≥","03/01/2021","22","5.46","1"
"La_Martella","NO2","µg/m≥","03/01/2021","23","8.43","1"
"La_Martella","NO2","µg/m≥","03/01/2021","24","2.38","1"
"La_Martella","NO2","µg/m≥","04/01/2021","01","2.59","1"
"La_Martella","NO2","µg/m≥","04/01/2021","02","2.27","1"
"La_Martella","NO2","µg/m≥","04/01/2021","03","2.07","1"
"La_Martella","NO2","µg/m≥","04/01/2021","04","2.73","1"
"La_Martella","NO2","µg/m≥","04/01/2021","05","2.75","1"
"La_Martella","NO2","µg/m≥","04/01/2021","06","2.66","1"
"La_Martella","NO2","µg/m≥","04/01/2021","07","4.81","1"
"La_Martella","NO2","µg/m≥","04/01/2021","08","7.79","1"
"La_Martella","NO2","µg/m≥","04/01/2021","09","11.44","1"
"La_Martella","NO2","µg/m≥","04/01/2021","10","9.08","1"
"La_Martella","NO2","µg/m≥","04/01/2021","11","8.84","1"
"La_Martella","NO2","µg/m≥","04/01/2021","12","5.30","1"
"La_Martella","NO2","µg/m≥","04/01/2021","13","3.00","-99"
"La_Martella","NO2","µg/m≥","04/01/2021","14","3.69","1"
"La_Martella","NO2","µg/m≥","04/01/2021","15","2.66","1"
"La_Martella","NO2","µg/m≥","04/01/2021","16","2.53","1"
"La_Martella","NO2","µg/m≥","04/01/2021","17","4.62","1"
"La_Martella","NO2","µg/m≥","04/01/2021","18","16.22","1"
"La_Martella","NO2","µg/m≥","04/01/2021","19","20.61","1"
"La_Martella","NO2","µg/m≥","04/01/2021","20","11.26","1"
"La_Martella","NO2","µg/m≥","04/01/2021","21","11.78","1"
"La_Martella","NO2","µg/m≥","04/01/2021","22","6.33","1"
"La_Martella","NO2","µg/m≥","04/01/2021","23","4.11","1"
"La_Martella","NO2","µg/m≥","04/01/2021","24","4.17","1"
"La_Martella","NO2","µg/m≥","05/01/2021","01","3.22","1"
"La_Martella","NO2","µg/m≥","05/01/2021","02","3.84","1"
"La_Martella","NO2","µg/m≥","05/01/2021","03","2.84","1"
"La_Martella","NO2","µg/m≥","05/01/2021","04","4.18","1"
"La_Martella","NO2","µg/m≥","05/01/2021","05","4.25","1"
"La_Martella","NO2","µg/m≥","05/01/2021","06","5.21","1"
"La_Martella","NO2","µg/m≥","05/01/2021","07","9.19","1"
"La_Martella","NO2","µg/m≥","05/01/2021","08","12.87","1"
"La_Martella","NO2","µg/m≥","05/01/2021","09","19.81","1"
"La_Martella","NO2","µg/m≥","05/01/2021","10","11.60","1"
"La_Martella","NO2","µg/m≥","05/01/2021","11","5.13","1"
"La_Martella","NO2","µg/m≥","05/01/2021","12","5.96","-99"
"La_Martella","NO2","µg/m≥","05/01/2021","13","6.30","1"
"La_Martella","NO2","µg/m≥","05/01/2021","14","7.09","1"
"La_Martella","NO2","µg/m≥","05/01/2021","15","5.35","1"
"La_Martella","NO2","µg/m≥","05/01/2021","16","9.37","1"
"La_Martella","NO2","µg/m≥","05/01/2021","17","9.09","1"
"La_Martella","NO2","µg/m≥","05/01/2021","18","10.49","1"
"La_Martella","NO2","µg/m≥","05/01/2021","19","7.81","1"
"La_Martella","NO2","µg/m≥","05/01/2021","20","6.54","1"
"La_Martella","NO2","µg/m≥","05/01/2021","21","4.17","1"
"La_Martella","NO2","µg/m≥","05/01/2021","22","3.33","1"
"La_Martella","NO2","µg/m≥","05/01/2021","23","3.11","1"
"La_Martella","NO2","µg/m≥","05/01/2021","24","3.05","1"
"La_Martella","NO2","µg/m≥","06/01/2021","01","3.45","1"
"La_Martella","NO2","µg/m≥","06/01/2021","02","4.15","1"
"La_Martella","NO2","µg/m≥","06/01/2021","03","3.39","1"
"La_Martella","NO2","µg/m≥","06/01/2021","04","2.59","1"
"La_Martella","NO2","µg/m≥","06/01/2021","05","2.66","1"
"La_Martella","NO2","µg/m≥","06/01/2021","06","2.73","1"
"La_Martella","NO2","µg/m≥","06/01/2021","07","3.01","1"
